timestamp,minutes_elapsed,cam_id,model,operator,setup,environment,distance_m,signal_dbm,battery_pct,battery_health,temperature_c,link_state,bitrate_mbps,dropped_frames,latency_ms,transmitting,recording_local
2026-08-29T14:11:30,431.5,CAM-03,Sony FX3,Kiko,Location B - Public Market (Exterior),exterior,68.0,-71.1,38.9,0.61,30.2,DEGRADED,12.3,8,434,True,True
2026-08-29T14:11:30,431.5,CAM-04,Sony FX3,Dennis,Location B - Public Market (Exterior),exterior,45.0,-62.5,56.8,0.88,30.2,OK,41.9,12,137,True,True
2026-08-29T14:11:30,431.5,CAM-05,Blackmagic,Jorge,Location B - Public Market (Exterior),exterior,95.0,-68.2,52.4,0.79,31.9,DEGRADED,20.0,66,220,True,True
2026-08-29T14:12:00,432.0,CAM-01,Sony FX6,Ariel,Location B - Public Market (Exterior),exterior,18.0,-55.6,60.1,0.95,31.3,OK,49.3,0,35,True,True
2026-08-29T14:12:00,432.0,CAM-02,Sony FX6,Marlon,Location B - Public Market (Exterior),exterior,32.0,-63.2,59.1,0.92,31.5,OK,38.9,10,90,True,True
2026-08-29T14:12:00,432.0,CAM-03,Sony FX3,Kiko,Location B - Public Market (Exterior),exterior,68.0,-66.3,38.6,0.61,31.1,DEGRADED,26.1,16,197,True,True
2026-08-29T14:12:00,432.0,CAM-04,Sony FX3,Dennis,Location B - Public Market (Exterior),exterior,45.0,-64.0,56.9,0.88,32.0,OK,33.9,12,60,True,True
2026-08-29T14:12:00,432.0,CAM-05,Blackmagic,Jorge,Location B - Public Market (Exterior),exterior,95.0,-69.8,51.6,0.79,30.9,DEGRADED,18.2,50,406,True,True
2026-08-29T14:12:30,432.5,CAM-01,Sony FX6,Ariel,Location B - Public Market (Exterior),exterior,18.0,-56.1,60.8,0.95,31.0,OK,47.8,0,35,True,True
2026-08-29T14:12:30,432.5,CAM-02,Sony FX6,Marlon,Location B - Public Market (Exterior),exterior,32.0,-58.9,59.4,0.92,31.6,OK,50.3,0,35,True,True
2026-08-29T14:12:30,432.5,CAM-03,Sony FX3,Kiko,Location B - Public Market (Exterior),exterior,68.0,-67.4,37.5,0.61,31.7,DEGRADED,24.9,51,89,True,True
2026-08-29T14:12:30,432.5,CAM-04,Sony FX3,Dennis,Location B - Public Market (Exterior),exterior,45.0,-65.4,57.6,0.88,30.5,DEGRADED,31.6,5,128,True,True
2026-08-29T14:12:30,432.5,CAM-05,Blackmagic,Jorge,Location B - Public Market (Exterior),exterior,95.0,-67.9,51.5,0.79,31.6,DEGRADED,25.8,39,316,True,True
2026-08-29T14:13:00,433.0,CAM-01,Sony FX6,Ariel,Location B - Public Market (Exterior),exterior,18.0,-61.6,60.1,0.95,31.6,OK,41.1,11,61,True,True
2026-08-29T14:13:00,433.0,CAM-02,Sony FX6,Marlon,Location B - Public Market (Exterior),exterior,32.0,-58.3,58.1,0.92,32.4,OK,47.2,0,35,True,True
2026-08-29T14:13:00,433.0,CAM-03,Sony FX3,Kiko,Location B - Public Market (Exterior),exterior,68.0,-65.3,37.5,0.61,31.7,DEGRADED,29.8,6,94,True,True
2026-08-29T14:13:00,433.0,CAM-04,Sony FX3,Dennis,Location B - Public Market (Exterior),exterior,45.0,-63.8,56.2,0.88,31.5,OK,35.4,27,63,True,True
2026-08-29T14:13:00,433.0,CAM-05,Blackmagic,Jorge,Location B - Public Market (Exterior),exterior,95.0,-69.5,51.9,0.79,32.3,DEGRADED,18.8,63,221,True,True
2026-08-29T14:13:30,433.5,CAM-01,Sony FX6,Ariel,Location B - Public Market (Exterior),exterior,18.0,-56.0,60.4,0.95,29.3,OK,48.2,0,35,True,True
2026-08-29T14:13:30,433.5,CAM-02,Sony FX6,Marlon,Location B - Public Market (Exterior),exterior,32.0,-63.4,57.9,0.92,30.7,OK,35.6,14,192,True,True
2026-08-29T14:13:30,433.5,CAM-03,Sony FX3,Kiko,Location B - Public Market (Exterior),exterior,68.0,-64.4,36.8,0.61,32.5,OK,31.9,27,196,True,True
2026-08-29T14:13:30,433.5,CAM-04,Sony FX3,Dennis,Location B - Public Market (Exterior),exterior,45.0,-65.6,56.7,0.88,30.8,DEGRADED,28.5,40,183,True,True
2026-08-29T14:13:30,433.5,CAM-05,Blackmagic,Jorge,Location B - Public Market (Exterior),exterior,95.0,-70.4,51.8,0.79,30.0,DEGRADED,13.2,36,574,True,True
2026-08-29T14:14:00,434.0,CAM-01,Sony FX6,Ariel,Location B - Public Market (Exterior),exterior,18.0,-55.8,60.4,0.95,32.1,OK,48.2,0,35,True,True
2026-08-29T14:14:00,434.0,CAM-02,Sony FX6,Marlon,Location B - Public Market (Exterior),exterior,32.0,-60.3,58.1,0.92,31.8,OK,48.8,1,42,True,True
2026-08-29T14:14:00,434.0,CAM-03,Sony FX3,Kiko,Location B - Public Market (Exterior),exterior,68.0,-65.8,36.7,0.61,31.5,DEGRADED,29.2,45,246,True,True
2026-08-29T14:14:00,434.0,CAM-04,Sony FX3,Dennis,Location B - Public Market (Exterior),exterior,45.0,-63.4,56.2,0.88,30.9,OK,36.9,0,180,True,True
2026-08-29T14:14:00,434.0,CAM-05,Blackmagic,Jorge,Location B - Public Market (Exterior),exterior,95.0,-70.3,51.6,0.79,31.4,DEGRADED,15.3,47,445,True,True
2026-08-29T14:14:30,434.5,CAM-01,Sony FX6,Ariel,Location B - Public Market (Exterior),exterior,18.0,-53.5,60.2,0.95,30.4,OK,50.2,0,35,True,True
2026-08-29T14:14:30,434.5,CAM-02,Sony FX6,Marlon,Location B - Public Market (Exterior),exterior,32.0,-62.4,57.4,0.92,30.8,OK,40.5,0,98,True,True
2026-08-29T14:14:30,434.5,CAM-03,Sony FX3,Kiko,Location B - Public Market (Exterior),exterior,68.0,-69.6,36.8,0.61,30.3,DEGRADED,14.7,81,394,True,True
2026-08-29T14:14:30,434.5,CAM-04,Sony FX3,Dennis,Location B - Public Market (Exterior),exterior,45.0,-60.3,55.7,0.88,31.2,OK,48.3,1,48,True,True
2026-08-29T14:14:30,434.5,CAM-05,Blackmagic,Jorge,Location B - Public Market (Exterior),exterior,95.0,-71.6,52.1,0.79,30.7,DEGRADED,10.5,61,388,True,True
2026-08-29T14:15:00,435.0,CAM-01,Sony FX6,Ariel,Location B - Public Market (Exterior),exterior,18.0,-55.7,59.6,0.95,31.1,OK,51.2,0,35,True,True
2026-08-29T14:15:00,435.0,CAM-02,Sony FX6,Marlon,Location B - Public Market (Exterior),exterior,32.0,-64.0,57.6,0.92,30.7,OK,34.2,5,247,True,True
2026-08-29T14:15:00,435.0,CAM-03,Sony FX3,Kiko,Location B - Public Market (Exterior),exterior,68.0,-60.4,37.6,0.61,30.6,OK,46.7,2,46,True,True
2026-08-29T14:15:00,435.0,CAM-04,Sony FX3,Dennis,Location B - Public Market (Exterior),exterior,45.0,-61.9,56.6,0.88,30.6,OK,43.7,4,137,True,True
2026-08-29T14:15:00,435.0,CAM-05,Blackmagic,Jorge,Location B - Public Market (Exterior),exterior,95.0,-63.3,50.6,0.79,30.6,OK,37.4,0,198,True,True
2026-08-29T14:15:30,435.5,CAM-01,Sony FX6,Ariel,Location B - Public Market (Exterior),exterior,18.0,-58.5,58.8,0.95,30.9,OK,47.7,0,35,True,True
2026-08-29T14:15:30,435.5,CAM-02,Sony FX6,Marlon,Location B - Public Market (Exterior),exterior,32.0,-62.3,58.7,0.92,31.2,OK,39.4,12,116,True,True
2026-08-29T14:15:30,435.5,CAM-03,Sony FX3,Kiko,Location B - Public Market (Exterior),exterior,68.0,-67.1,36.9,0.61,32.0,DEGRADED,27.7,26,322,True,True
2026-08-29T14:15:30,435.5,CAM-04,Sony FX3,Dennis,Location B - Public Market (Exterior),exterior,45.0,-64.1,55.3,0.88,30.8,OK,33.9,8,257,True,True
2026-08-29T14:15:30,435.5,CAM-05,Blackmagic,Jorge,Location B - Public Market (Exterior),exterior,95.0,-66.0,50.4,0.79,30.1,DEGRADED,30.4,46,126,True,True
2026-08-29T14:16:00,436.0,CAM-01,Sony FX6,Ariel,Location B - Public Market (Exterior),exterior,18.0,-52.3,59.3,0.95,31.2,OK,48.1,0,35,True,True
2026-08-29T14:16:00,436.0,CAM-02,Sony FX6,Marlon,Location B - Public Market (Exterior),exterior,32.0,-61.8,57.8,0.92,30.6,OK,42.5,0,137,True,True
2026-08-29T14:16:00,436.0,CAM-03,Sony FX3,Kiko,Location B - Public Market (Exterior),exterior,68.0,-64.7,36.1,0.61,31.9,OK,33.5,43,114,True,True
2026-08-29T14:16:00,436.0,CAM-04,Sony FX3,Dennis,Location B - Public Market (Exterior),exterior,45.0,-64.0,55.7,0.88,30.2,OK,37.9,22,91,True,True
2026-08-29T14:16:00,436.0,CAM-05,Blackmagic,Jorge,Location B - Public Market (Exterior),exterior,95.0,-69.9,50.5,0.79,31.2,DEGRADED,19.7,65,425,True,True
2026-08-29T14:16:30,436.5,CAM-01,Sony FX6,Ariel,Location B - Public Market (Exterior),exterior,18.0,-57.9,59.2,0.95,31.1,OK,46.5,0,35,True,True
2026-08-29T14:16:30,436.5,CAM-02,Sony FX6,Marlon,Location B - Public Market (Exterior),exterior,32.0,-65.1,57.7,0.92,31.3,OK,32.3,30,203,True,True
2026-08-29T14:16:30,436.5,CAM-03,Sony FX3,Kiko,Location B - Public Market (Exterior),exterior,68.0,-70.0,37.3,0.61,31.0,DEGRADED,14.7,42,465,True,True
2026-08-29T14:16:30,436.5,CAM-04,Sony FX3,Dennis,Location B - Public Market (Exterior),exterior,45.0,-63.6,56.3,0.88,31.7,OK,36.5,24,64,True,True
2026-08-29T14:16:30,436.5,CAM-05,Blackmagic,Jorge,Location B - Public Market (Exterior),exterior,95.0,-65.0,49.6,0.79,31.7,OK,32.3,25,114,True,True
2026-08-29T14:17:00,437.0,CAM-01,Sony FX6,Ariel,Location B - Public Market (Exterior),exterior,18.0,-56.8,58.7,0.95,31.6,OK,46.8,0,35,True,True
2026-08-29T14:17:00,437.0,CAM-02,Sony FX6,Marlon,Location B - Public Market (Exterior),exterior,32.0,-62.5,57.4,0.92,31.7,OK,41.5,23,149,True,True
2026-08-29T14:17:00,437.0,CAM-03,Sony FX3,Kiko,Location B - Public Market (Exterior),exterior,68.0,-64.9,36.5,0.61,31.3,OK,37.8,33,152,True,True
2026-08-29T14:17:00,437.0,CAM-04,Sony FX3,Dennis,Location B - Public Market (Exterior),exterior,45.0,-60.0,55.9,0.88,30.2,OK,49.0,0,35,True,True
2026-08-29T14:17:00,437.0,CAM-05,Blackmagic,Jorge,Location B - Public Market (Exterior),exterior,95.0,-71.2,50.7,0.79,31.3,DEGRADED,11.6,55,588,True,True
2026-08-29T14:17:30,437.5,CAM-01,Sony FX6,Ariel,Location B - Public Market (Exterior),exterior,18.0,-56.1,59.8,0.95,30.1,OK,48.8,0,35,True,True
2026-08-29T14:17:30,437.5,CAM-02,Sony FX6,Marlon,Location B - Public Market (Exterior),exterior,32.0,-58.4,57.9,0.92,32.0,OK,46.2,0,35,True,True
2026-08-29T14:17:30,437.5,CAM-03,Sony FX3,Kiko,Location B - Public Market (Exterior),exterior,68.0,-65.7,36.2,0.61,30.2,DEGRADED,30.5,27,278,True,True
2026-08-29T14:17:30,437.5,CAM-04,Sony FX3,Dennis,Location B - Public Market (Exterior),exterior,45.0,-60.1,55.7,0.88,31.4,OK,49.7,0,37,True,True
2026-08-29T14:17:30,437.5,CAM-05,Blackmagic,Jorge,Location B - Public Market (Exterior),exterior,95.0,-68.1,50.3,0.79,29.9,DEGRADED,21.4,51,391,True,True
2026-08-29T14:18:00,438.0,CAM-01,Sony FX6,Ariel,Location B - Public Market (Exterior),exterior,18.0,-57.0,58.8,0.95,30.7,OK,49.9,0,35,True,True
2026-08-29T14:18:00,438.0,CAM-02,Sony FX6,Marlon,Location B - Public Market (Exterior),exterior,32.0,-59.6,57.7,0.92,30.3,OK,46.8,0,35,True,True
2026-08-29T14:18:00,438.0,CAM-03,Sony FX3,Kiko,Location B - Public Market (Exterior),exterior,68.0,-68.4,35.5,0.61,30.7,DEGRADED,22.9,14,330,True,True
2026-08-29T14:18:00,438.0,CAM-04,Sony FX3,Dennis,Location B - Public Market (Exterior),exterior,45.0,-60.9,55.4,0.88,30.3,OK,48.2,7,86,True,True
2026-08-29T14:18:00,438.0,CAM-05,Blackmagic,Jorge,Location B - Public Market (Exterior),exterior,95.0,-69.6,51.1,0.79,32.5,DEGRADED,19.6,34,332,True,True
2026-08-29T14:18:30,438.5,CAM-01,Sony FX6,Ariel,Location B - Public Market (Exterior),exterior,18.0,-59.6,58.4,0.95,31.4,OK,47.8,0,35,True,True
2026-08-29T14:18:30,438.5,CAM-02,Sony FX6,Marlon,Location B - Public Market (Exterior),exterior,32.0,-59.7,57.0,0.92,31.8,OK,49.0,0,35,True,True
2026-08-29T14:18:30,438.5,CAM-03,Sony FX3,Kiko,Location B - Public Market (Exterior),exterior,68.0,-63.7,35.6,0.61,32.6,OK,36.9,12,58,True,True
2026-08-29T14:18:30,438.5,CAM-04,Sony FX3,Dennis,Location B - Public Market (Exterior),exterior,45.0,-63.8,55.1,0.88,30.8,OK,38.2,6,251,True,True
2026-08-29T14:18:30,438.5,CAM-05,Blackmagic,Jorge,Location B - Public Market (Exterior),exterior,95.0,-73.0,50.0,0.79,30.5,CRITICAL,7.8,6,256,True,True
2026-08-29T14:19:00,439.0,CAM-01,Sony FX6,Ariel,Location B - Public Market (Exterior),exterior,18.0,-55.9,58.6,0.95,31.1,OK,48.7,0,35,True,True
2026-08-29T14:19:00,439.0,CAM-02,Sony FX6,Marlon,Location B - Public Market (Exterior),exterior,32.0,-61.7,57.1,0.92,29.5,OK,42.4,0,68,True,True
2026-08-29T14:19:00,439.0,CAM-03,Sony FX3,Kiko,Location B - Public Market (Exterior),exterior,68.0,-71.6,35.0,0.61,30.1,DEGRADED,12.1,37,728,True,True
2026-08-29T14:19:00,439.0,CAM-04,Sony FX3,Dennis,Location B - Public Market (Exterior),exterior,45.0,-61.2,55.9,0.88,30.5,OK,44.7,1,77,True,True
2026-08-29T14:19:00,439.0,CAM-05,Blackmagic,Jorge,Location B - Public Market (Exterior),exterior,95.0,-72.1,50.7,0.79,33.0,CRITICAL,9.6,72,96,True,True
2026-08-29T14:19:30,439.5,CAM-01,Sony FX6,Ariel,Location B - Public Market (Exterior),exterior,18.0,-56.0,58.7,0.95,31.4,OK,49.3,0,35,True,True
2026-08-29T14:19:30,439.5,CAM-02,Sony FX6,Marlon,Location B - Public Market (Exterior),exterior,32.0,-62.0,56.6,0.92,30.4,OK,42.9,14,114,True,True
2026-08-29T14:19:30,439.5,CAM-03,Sony FX3,Kiko,Location B - Public Market (Exterior),exterior,68.0,-63.0,35.2,0.61,30.2,OK,41.2,19,182,True,True
2026-08-29T14:19:30,439.5,CAM-04,Sony FX3,Dennis,Location B - Public Market (Exterior),exterior,45.0,-63.3,54.8,0.88,32.9,OK,36.2,11,123,True,True
2026-08-29T14:19:30,439.5,CAM-05,Blackmagic,Jorge,Location B - Public Market (Exterior),exterior,95.0,-68.2,49.6,0.79,31.7,DEGRADED,22.2,69,430,True,True
2026-08-29T14:20:00,440.0,CAM-01,Sony FX6,Ariel,Location B - Public Market (Exterior),exterior,18.0,-58.3,58.6,0.95,31.5,OK,47.6,0,35,True,True
2026-08-29T14:20:00,440.0,CAM-02,Sony FX6,Marlon,Location B - Public Market (Exterior),exterior,32.0,-62.8,57.2,0.92,30.1,OK,38.5,21,101,True,True
2026-08-29T14:20:00,440.0,CAM-03,Sony FX3,Kiko,Location B - Public Market (Exterior),exterior,68.0,-65.3,34.9,0.61,31.0,DEGRADED,29.9,9,144,True,True
2026-08-29T14:20:00,440.0,CAM-04,Sony FX3,Dennis,Location B - Public Market (Exterior),exterior,45.0,-63.6,54.7,0.88,31.7,OK,36.0,18,135,True,True
2026-08-29T14:20:00,440.0,CAM-05,Blackmagic,Jorge,Location B - Public Market (Exterior),exterior,95.0,-67.5,50.2,0.79,30.1,DEGRADED,24.1,27,190,True,True
2026-08-29T14:20:30,440.5,CAM-01,Sony FX6,Ariel,Location B - Public Market (Exterior),exterior,18.0,-57.6,58.4,0.95,31.9,OK,45.9,0,35,True,True
2026-08-29T14:20:30,440.5,CAM-02,Sony FX6,Marlon,Location B - Public Market (Exterior),exterior,32.0,-58.5,56.9,0.92,30.5,OK,47.3,0,35,True,True
2026-08-29T14:20:30,440.5,CAM-03,Sony FX3,Kiko,Location B - Public Market (Exterior),exterior,68.0,-65.9,34.4,0.61,31.3,DEGRADED,31.9,13,139,True,True
2026-08-29T14:20:30,440.5,CAM-04,Sony FX3,Dennis,Location B - Public Market (Exterior),exterior,45.0,-61.2,54.8,0.88,30.4,OK,43.4,5,63,True,True
2026-08-29T14:20:30,440.5,CAM-05,Blackmagic,Jorge,Location B - Public Market (Exterior),exterior,95.0,-68.4,49.0,0.79,30.9,DEGRADED,21.6,77,83,True,True
2026-08-29T14:21:00,441.0,CAM-01,Sony FX6,Ariel,Location B - Public Market (Exterior),exterior,18.0,-56.3,58.4,0.95,29.7,OK,48.6,0,35,True,True
2026-08-29T14:21:00,441.0,CAM-02,Sony FX6,Marlon,Location B - Public Market (Exterior),exterior,32.0,-62.1,57.6,0.92,31.1,OK,38.8,11,125,True,True
2026-08-29T14:21:00,441.0,CAM-03,Sony FX3,Kiko,Location B - Public Market (Exterior),exterior,68.0,-71.0,35.0,0.61,30.6,DEGRADED,12.9,99,272,True,True
2026-08-29T14:21:00,441.0,CAM-04,Sony FX3,Dennis,Location B - Public Market (Exterior),exterior,45.0,-66.8,54.1,0.88,29.9,DEGRADED,22.8,0,276,True,True
2026-08-29T14:21:00,441.0,CAM-05,Blackmagic,Jorge,Location B - Public Market (Exterior),exterior,95.0,-66.4,49.7,0.79,29.7,DEGRADED,31.6,6,74,True,True
2026-08-29T14:21:30,441.5,CAM-01,Sony FX6,Ariel,Location B - Public Market (Exterior),exterior,18.0,-54.8,58.4,0.95,33.5,OK,48.1,0,35,True,True
2026-08-29T14:21:30,441.5,CAM-02,Sony FX6,Marlon,Location B - Public Market (Exterior),exterior,32.0,-62.9,56.5,0.92,30.1,OK,41.3,3,121,True,True
2026-08-29T14:21:30,441.5,CAM-03,Sony FX3,Kiko,Location B - Public Market (Exterior),exterior,68.0,-66.7,35.1,0.61,30.7,DEGRADED,25.6,13,246,True,True
2026-08-29T14:21:30,441.5,CAM-04,Sony FX3,Dennis,Location B - Public Market (Exterior),exterior,45.0,-61.2,54.1,0.88,31.5,OK,46.6,8,46,True,True
2026-08-29T14:21:30,441.5,CAM-05,Blackmagic,Jorge,Location B - Public Market (Exterior),exterior,95.0,-66.7,49.9,0.79,30.4,DEGRADED,26.0,54,212,True,True
2026-08-29T14:22:00,442.0,CAM-01,Sony FX6,Ariel,Location B - Public Market (Exterior),exterior,18.0,-56.1,58.3,0.95,30.9,OK,49.9,0,35,True,True
2026-08-29T14:22:00,442.0,CAM-02,Sony FX6,Marlon,Location B - Public Market (Exterior),exterior,32.0,-59.8,57.0,0.92,31.2,OK,48.3,0,35,True,True
2026-08-29T14:22:00,442.0,CAM-03,Sony FX3,Kiko,Location B - Public Market (Exterior),exterior,68.0,-65.1,35.0,0.61,30.6,OK,32.7,45,129,True,True
2026-08-29T14:22:00,442.0,CAM-04,Sony FX3,Dennis,Location B - Public Market (Exterior),exterior,45.0,-63.2,53.4,0.88,31.4,OK,35.1,18,152,True,True
2026-08-29T14:22:00,442.0,CAM-05,Blackmagic,Jorge,Location B - Public Market (Exterior),exterior,95.0,-69.1,49.5,0.79,30.1,DEGRADED,15.9,29,253,True,True
2026-08-29T14:22:30,442.5,CAM-01,Sony FX6,Ariel,Location B - Public Market (Exterior),exterior,18.0,-57.1,57.5,0.95,30.8,OK,48.1,0,35,True,True
2026-08-29T14:22:30,442.5,CAM-02,Sony FX6,Marlon,Location B - Public Market (Exterior),exterior,32.0,-59.5,57.1,0.92,30.5,OK,48.5,0,35,True,True
2026-08-29T14:22:30,442.5,CAM-03,Sony FX3,Kiko,Location B - Public Market (Exterior),exterior,68.0,-65.1,34.2,0.61,31.6,OK,32.4,22,330,True,True
2026-08-29T14:22:30,442.5,CAM-04,Sony FX3,Dennis,Location B - Public Market (Exterior),exterior,45.0,-64.2,53.7,0.88,31.0,OK,32.0,10,75,True,True
2026-08-29T14:22:30,442.5,CAM-05,Blackmagic,Jorge,Location B - Public Market (Exterior),exterior,95.0,-68.7,49.1,0.79,31.0,DEGRADED,20.9,79,388,True,True
2026-08-29T14:23:00,443.0,CAM-01,Sony FX6,Ariel,Location B - Public Market (Exterior),exterior,18.0,-57.4,57.7,0.95,30.8,OK,47.6,0,35,True,True
2026-08-29T14:23:00,443.0,CAM-02,Sony FX6,Marlon,Location B - Public Market (Exterior),exterior,32.0,-60.3,56.0,0.92,31.1,OK,46.0,1,41,True,True
2026-08-29T14:23:00,443.0,CAM-03,Sony FX3,Kiko,Location B - Public Market (Exterior),exterior,68.0,-63.1,34.3,0.61,31.6,OK,37.6,0,104,True,True
2026-08-29T14:23:00,443.0,CAM-04,Sony FX3,Dennis,Location B - Public Market (Exterior),exterior,45.0,-65.7,53.9,0.88,31.9,DEGRADED,31.9,48,282,True,True
2026-08-29T14:23:00,443.0,CAM-05,Blackmagic,Jorge,Location B - Public Market (Exterior),exterior,95.0,-70.1,49.2,0.79,31.6,DEGRADED,12.2,89,197,True,True
2026-08-29T14:23:30,443.5,CAM-01,Sony FX6,Ariel,Location B - Public Market (Exterior),exterior,18.0,-56.3,56.8,0.95,30.0,OK,47.6,0,35,True,True
2026-08-29T14:23:30,443.5,CAM-02,Sony FX6,Marlon,Location B - Public Market (Exterior),exterior,32.0,-64.0,56.9,0.92,30.4,OK,33.4,2,133,True,True
2026-08-29T14:23:30,443.5,CAM-03,Sony FX3,Kiko,Location B - Public Market (Exterior),exterior,68.0,-65.5,33.4,0.61,29.9,DEGRADED,32.6,7,111,True,True
2026-08-29T14:23:30,443.5,CAM-04,Sony FX3,Dennis,Location B - Public Market (Exterior),exterior,45.0,-63.7,53.9,0.88,31.0,OK,37.9,26,141,True,True
2026-08-29T14:23:30,443.5,CAM-05,Blackmagic,Jorge,Location B - Public Market (Exterior),exterior,95.0,-71.6,49.0,0.79,32.2,DEGRADED,11.8,31,97,True,True
2026-08-29T14:24:00,444.0,CAM-01,Sony FX6,Ariel,Location B - Public Market (Exterior),exterior,18.0,-57.5,57.7,0.95,31.8,OK,46.9,0,35,True,True
2026-08-29T14:24:00,444.0,CAM-02,Sony FX6,Marlon,Location B - Public Market (Exterior),exterior,32.0,-61.1,56.8,0.92,29.8,OK,46.9,0,41,True,True
2026-08-29T14:24:00,444.0,CAM-03,Sony FX3,Kiko,Location B - Public Market (Exterior),exterior,68.0,-67.1,33.4,0.61,31.9,DEGRADED,25.1,7,318,True,True
2026-08-29T14:24:00,444.0,CAM-04,Sony FX3,Dennis,Location B - Public Market (Exterior),exterior,45.0,-64.5,54.4,0.88,30.8,OK,32.9,28,170,True,True
2026-08-29T14:24:00,444.0,CAM-05,Blackmagic,Jorge,Location B - Public Market (Exterior),exterior,95.0,-65.3,49.4,0.79,32.4,DEGRADED,30.4,44,119,True,True
2026-08-29T14:24:30,444.5,CAM-01,Sony FX6,Ariel,Location B - Public Market (Exterior),exterior,18.0,-56.6,57.4,0.95,29.9,OK,49.0,0,35,True,True
2026-08-29T14:24:30,444.5,CAM-02,Sony FX6,Marlon,Location B - Public Market (Exterior),exterior,32.0,-62.7,55.9,0.92,30.7,OK,38.8,14,83,True,True
2026-08-29T14:24:30,444.5,CAM-03,Sony FX3,Kiko,Location B - Public Market (Exterior),exterior,68.0,-67.2,33.4,0.61,30.8,DEGRADED,25.9,30,377,True,True
2026-08-29T14:24:30,444.5,CAM-04,Sony FX3,Dennis,Location B - Public Market (Exterior),exterior,45.0,-63.1,53.9,0.88,31.6,OK,39.4,13,47,True,True
2026-08-29T14:24:30,444.5,CAM-05,Blackmagic,Jorge,Location B - Public Market (Exterior),exterior,95.0,-69.9,48.3,0.79,30.1,DEGRADED,15.2,67,281,True,True
2026-08-29T14:25:00,445.0,CAM-01,Sony FX6,Ariel,Location B - Public Market (Exterior),exterior,18.0,-56.6,57.4,0.95,31.0,OK,48.2,0,35,True,True
2026-08-29T14:25:00,445.0,CAM-02,Sony FX6,Marlon,Location B - Public Market (Exterior),exterior,32.0,-60.8,55.4,0.92,31.2,OK,44.4,3,65,True,True
2026-08-29T14:25:00,445.0,CAM-03,Sony FX3,Kiko,Location B - Public Market (Exterior),exterior,68.0,-63.6,32.8,0.61,30.7,OK,37.8,1,169,True,True
2026-08-29T14:25:00,445.0,CAM-04,Sony FX3,Dennis,Location B - Public Market (Exterior),exterior,45.0,-65.9,53.7,0.88,30.5,DEGRADED,29.8,42,148,True,True
2026-08-29T14:25:00,445.0,CAM-05,Blackmagic,Jorge,Location B - Public Market (Exterior),exterior,95.0,-71.5,48.1,0.79,31.2,DEGRADED,12.7,74,518,True,True
2026-08-29T14:25:30,445.5,CAM-01,Sony FX6,Ariel,Location B - Public Market (Exterior),exterior,18.0,-57.4,57.2,0.95,30.9,OK,47.2,0,35,True,True
2026-08-29T14:25:30,445.5,CAM-02,Sony FX6,Marlon,Location B - Public Market (Exterior),exterior,32.0,-60.4,55.7,0.92,31.0,OK,48.6,0,40,True,True
2026-08-29T14:25:30,445.5,CAM-03,Sony FX3,Kiko,Location B - Public Market (Exterior),exterior,68.0,-62.9,33.3,0.61,31.5,OK,39.4,10,62,True,True
2026-08-29T14:25:30,445.5,CAM-04,Sony FX3,Dennis,Location B - Public Market (Exterior),exterior,45.0,-64.0,53.8,0.88,31.8,OK,36.3,20,132,True,True
2026-08-29T14:25:30,445.5,CAM-05,Blackmagic,Jorge,Location B - Public Market (Exterior),exterior,95.0,-68.6,48.4,0.79,30.5,DEGRADED,20.2,58,493,True,True
2026-08-29T14:26:00,446.0,CAM-01,Sony FX6,Ariel,Location B - Public Market (Exterior),exterior,18.0,-58.4,56.5,0.95,30.8,OK,45.9,0,35,True,True
2026-08-29T14:26:00,446.0,CAM-02,Sony FX6,Marlon,Location B - Public Market (Exterior),exterior,32.0,-60.9,56.0,0.92,30.8,OK,44.6,7,62,True,True
2026-08-29T14:26:00,446.0,CAM-03,Sony FX3,Kiko,Location B - Public Market (Exterior),exterior,68.0,-66.3,33.3,0.61,32.3,DEGRADED,28.0,34,168,True,True
2026-08-29T14:26:00,446.0,CAM-04,Sony FX3,Dennis,Location B - Public Market (Exterior),exterior,45.0,-66.0,53.5,0.88,31.2,DEGRADED,28.9,7,145,True,True
2026-08-29T14:26:00,446.0,CAM-05,Blackmagic,Jorge,Location B - Public Market (Exterior),exterior,95.0,-69.5,47.5,0.79,32.7,DEGRADED,16.9,40,303,True,True
2026-08-29T14:26:30,446.5,CAM-01,Sony FX6,Ariel,Location B - Public Market (Exterior),exterior,18.0,-57.4,57.2,0.95,31.4,OK,45.4,0,35,True,True
2026-08-29T14:26:30,446.5,CAM-02,Sony FX6,Marlon,Location B - Public Market (Exterior),exterior,32.0,-61.7,55.6,0.92,30.1,OK,43.0,1,52,True,True
2026-08-29T14:26:30,446.5,CAM-03,Sony FX3,Kiko,Location B - Public Market (Exterior),exterior,68.0,-65.6,32.1,0.61,30.0,DEGRADED,28.2,15,138,True,True
2026-08-29T14:26:30,446.5,CAM-04,Sony FX3,Dennis,Location B - Public Market (Exterior),exterior,45.0,-65.4,53.8,0.88,31.5,DEGRADED,31.9,17,305,True,True
2026-08-29T14:26:30,446.5,CAM-05,Blackmagic,Jorge,Location B - Public Market (Exterior),exterior,95.0,-70.6,47.8,0.79,30.4,DEGRADED,14.1,44,483,True,True
